Tienda;diadeSemana;fecha;ventas;Clientes;Open;Promo;StateHoliday;SchoolHoliday
40;2;28/07/2015;5387;673;1;1;0;1
41;2;28/07/2015;5600;411;1;1;0;0
42;2;28/07/2015;10896;1082;1;1;0;1
43;2;28/07/2015;7180;613;1;1;0;1
44;2;28/07/2015;6130;632;1;1;0;1
45;2;28/07/2015;5504;365;1;1;0;1
46;2;28/07/2015;6385;714;1;1;0;0
47;2;28/07/2015;8066;862;1;1;0;1
48;2;28/07/2015;3598;351;1;1;0;1
49;2;28/07/2015;9694;614;1;1;0;0
50;2;28/07/2015;5115;390;1;1;0;1
51;2;28/07/2015;7847;464;1;1;0;0
52;2;28/07/2015;7787;450;1;1;0;0
53;2;28/07/2015;6162;604;1;1;0;1
54;2;28/07/2015;8992;718;1;1;0;1
55;2;28/07/2015;6252;678;1;1;0;1
56;2;28/07/2015;8400;537;1;1;0;1
57;2;28/07/2015;11248;957;1;1;0;1
58;2;28/07/2015;8489;613;1;1;0;0
59;2;28/07/2015;6699;596;1;1;0;1
60;2;28/07/2015;12230;907;1;1;0;1
61;2;28/07/2015;6397;641;1;1;0;0
62;2;28/07/2015;7593;802;1;1;0;1
63;2;28/07/2015;7707;625;1;1;0;1
64;2;28/07/2015;12596;827;1;1;0;1
65;2;28/07/2015;6670;522;1;1;0;1
66;2;28/07/2015;6927;535;1;1;0;0
67;2;28/07/2015;11285;996;1;1;0;0
68;2;28/07/2015;8195;1120;1;1;0;1
69;2;28/07/2015;10843;1309;1;1;0;1
70;2;28/07/2015;8317;708;1;1;0;1
71;2;28/07/2015;11661;780;1;1;0;1
72;2;28/07/2015;6659;552;1;1;0;0
73;2;28/07/2015;5460;509;1;1;0;1
74;2;28/07/2015;6983;858;1;1;0;1
75;2;28/07/2015;6292;629;1;1;0;1
76;2;28/07/2015;10676;961;1;1;0;0
77;2;28/07/2015;9524;668;1;1;0;1
78;2;28/07/2015;4887;536;1;1;0;1
79;2;28/07/2015;7794;762;1;1;0;0
80;2;28/07/2015;9331;594;1;1;0;1
81;2;28/07/2015;8959;614;1;1;0;0
82;2;28/07/2015;10612;875;1;1;0;1
83;2;28/07/2015;3771;326;1;1;0;1
84;2;28/07/2015;14892;1383;1;1;0;1
85;2;28/07/2015;7533;920;1;1;0;1
86;2;28/07/2015;5083;609;1;1;0;1
87;2;28/07/2015;6964;770;1;1;0;1
88;2;28/07/2015;7308;705;1;1;0;1
89;2;28/07/2015;7313;702;1;1;0;0
90;2;28/07/2015;9857;1080;1;1;0;1
91;2;28/07/2015;6485;571;1;1;0;0
92;2;28/07/2015;7760;583;1;1;0;1
93;2;28/07/2015;6274;552;1;1;0;1
94;2;28/07/2015;8929;701;1;1;0;1
95;2;28/07/2015;9107;922;1;1;0;1
96;2;28/07/2015;8434;729;1;1;0;1
97;2;28/07/2015;8359;733;1;1;0;1
98;2;28/07/2015;5197;403;1;1;0;1
99;2;28/07/2015;6387;506;1;1;0;0
100;2;28/07/2015;9081;716;1;1;0;0
101;2;28/07/2015;8292;660;1;1;0;1
102;2;28/07/2015;8761;1045;1;1;0;1
103;2;28/07/2015;5243;416;1;1;0;1
104;2;28/07/2015;10318;1248;1;1;0;1
105;2;28/07/2015;6093;576;1;1;0;0
106;2;28/07/2015;9178;838;1;1;0;1
107;2;28/07/2015;7472;903;1;1;0;1
108;2;28/07/2015;13684;941;1;1;0;0
109;2;28/07/2015;6983;680;1;1;0;1
110;2;28/07/2015;6558;741;1;1;0;1
111;2;28/07/2015;7244;600;1;1;0;1
112;2;28/07/2015;6178;722;1;1;0;1
113;2;28/07/2015;6516;613;1;1;0;0
114;2;28/07/2015;6537;649;1;1;0;1
115;2;28/07/2015;9867;604;1;1;0;0
116;2;28/07/2015;7210;725;1;1;0;1
117;2;28/07/2015;4401;457;1;1;0;1
118;2;28/07/2015;10324;737;1;1;0;1
119;2;28/07/2015;6104;603;1;1;0;1
120;2;28/07/2015;8427;684;1;1;0;1
121;2;28/07/2015;4708;468;1;1;0;1
122;2;28/07/2015;12205;1376;1;1;0;1
123;2;28/07/2015;11075;1142;1;1;0;1
124;2;28/07/2015;4784;525;1;1;0;1
125;2;28/07/2015;14496;1643;1;1;0;1
126;2;28/07/2015;7074;571;1;1;0;1
127;2;28/07/2015;7176;709;1;1;0;0
128;2;28/07/2015;10262;694;1;1;0;1
129;2;28/07/2015;10171;1295;1;1;0;0
130;2;28/07/2015;5187;537;1;1;0;1
131;2;28/07/2015;4635;450;1;1;0;1
132;2;28/07/2015;8981;677;1;1;0;0
133;2;28/07/2015;7500;776;1;1;0;1
134;2;28/07/2015;4787;507;1;1;0;1
135;2;28/07/2015;7764;571;1;1;0;1
136;2;28/07/2015;7821;507;1;1;0;0
137;2;28/07/2015;7918;973;1;1;0;0
138;2;28/07/2015;10309;875;1;1;0;1
139;2;28/07/2015;7691;576;1;1;0;0
140;2;28/07/2015;8977;1039;1;1;0;1
141;2;28/07/2015;7370;695;1;1;0;0
142;2;28/07/2015;4682;562;1;1;0;1
143;2;28/07/2015;8214;678;1;1;0;1
144;2;28/07/2015;9282;792;1;1;0;0
145;2;28/07/2015;10194;1341;1;1;0;0
146;2;28/07/2015;8484;646;1;1;0;1
147;2;28/07/2015;8149;743;1;1;0;1
148;2;28/07/2015;9359;823;1;1;0;1
149;2;28/07/2015;8070;666;1;1;0;0
150;2;28/07/2015;10785;904;1;1;0;1
151;2;28/07/2015;7352;612;1;1;0;1
152;2;28/07/2015;6527;657;1;1;0;1
153;2;28/07/2015;6690;531;1;1;0;1
154;2;28/07/2015;10025;775;1;1;0;1
155;2;28/07/2015;7978;698;1;1;0;0
156;2;28/07/2015;9117;775;1;1;0;1
157;2;28/07/2015;11095;1035;1;1;0;1
158;2;28/07/2015;9422;518;1;1;0;1
159;2;28/07/2015;10109;790;1;1;0;0
160;2;28/07/2015;5984;527;1;1;0;1
161;2;28/07/2015;8086;786;1;1;0;1
162;2;28/07/2015;9218;562;1;1;0;1
163;2;28/07/2015;6624;824;1;1;0;1
164;2;28/07/2015;8454;737;1;1;0;0
165;2;28/07/2015;4748;493;1;1;0;0
166;2;28/07/2015;5598;737;1;1;0;1
167;2;28/07/2015;12106;1183;1;1;0;1
168;2;28/07/2015;9688;844;1;1;0;0
169;2;28/07/2015;6505;573;1;1;0;1
170;2;28/07/2015;5039;547;1;1;0;1
171;2;28/07/2015;9169;830;1;1;0;1
172;2;28/07/2015;7506;893;1;1;0;0
173;2;28/07/2015;8897;998;1;1;0;1
174;2;28/07/2015;6356;512;1;1;0;0
175;2;28/07/2015;6250;616;1;1;0;1
176;2;28/07/2015;5512;625;1;1;0;1
177;2;28/07/2015;4252;475;1;1;0;1
178;2;28/07/2015;11190;926;1;1;0;1
179;2;28/07/2015;8207;999;1;1;0;1
180;2;28/07/2015;7621;759;1;1;0;1
181;2;28/07/2015;8219;769;1;1;0;0
182;2;28/07/2015;5938;420;1;1;0;1
183;2;28/07/2015;6228;768;1;1;0;0
184;2;28/07/2015;7094;540;1;1;0;1
185;2;28/07/2015;7669;505;1;1;0;1
186;2;28/07/2015;5057;415;1;1;0;0
187;2;28/07/2015;7833;835;1;1;0;1
188;2;28/07/2015;7729;620;1;1;0;1
189;2;28/07/2015;10062;828;1;1;0;1
190;2;28/07/2015;10136;861;1;1;0;0
191;2;28/07/2015;7909;777;1;1;0;0
192;2;28/07/2015;15136;936;1;1;0;0
193;2;28/07/2015;7871;981;1;1;0;0
194;2;28/07/2015;5567;448;1;1;0;0
195;2;28/07/2015;11680;1286;1;1;0;1
196;2;28/07/2015;5609;672;1;1;0;1
197;2;28/07/2015;6656;739;1;1;0;1
198;2;28/07/2015;4597;523;1;1;0;1
199;2;28/07/2015;10245;679;1;1;0;1
200;2;28/07/2015;7465;896;1;1;0;1
201;2;28/07/2015;5569;429;1;1;0;1
202;2;28/07/2015;7323;524;1;1;0;1
203;2;28/07/2015;8367;965;1;1;0;1
204;2;28/07/2015;6914;602;1;1;0;0
205;2;28/07/2015;7256;858;1;1;0;1
206;2;28/07/2015;8333;813;1;1;0;1
207;2;28/07/2015;13335;1326;1;1;0;1
208;2;28/07/2015;3167;345;1;1;0;1
209;2;28/07/2015;7521;706;1;1;0;1
210;2;28/07/2015;3634;328;1;1;0;1
211;2;28/07/2015;17134;1629;1;1;0;1
212;2;28/07/2015;4904;373;1;1;0;1
213;2;28/07/2015;9878;700;1;1;0;1
214;2;28/07/2015;9981;662;1;1;0;1
215;2;28/07/2015;9720;646;1;1;0;0
216;2;28/07/2015;7914;888;1;1;0;1
217;2;28/07/2015;4849;623;1;1;0;1
218;2;28/07/2015;6988;858;1;1;0;0
219;2;28/07/2015;3692;442;1;1;0;1
220;2;28/07/2015;6966;714;1;1;0;1
221;2;28/07/2015;6929;563;1;1;0;1
222;2;28/07/2015;5123;548;1;1;0;1
223;2;28/07/2015;7415;710;1;1;0;1
224;2;28/07/2015;8312;520;1;1;0;0
225;2;28/07/2015;7479;662;1;1;0;1
226;2;28/07/2015;8338;739;1;1;0;1
227;2;28/07/2015;6947;577;1;1;0;1
228;2;28/07/2015;9006;564;1;1;0;1
229;2;28/07/2015;10745;786;1;1;0;1
230;2;28/07/2015;7037;764;1;1;0;1
231;2;28/07/2015;6277;453;1;1;0;0
232;2;28/07/2015;4237;346;1;1;0;1
233;2;28/07/2015;11892;1079;1;1;0;1
234;2;28/07/2015;11039;925;1;1;0;1
235;2;28/07/2015;7428;523;1;1;0;1
236;2;28/07/2015;7979;897;1;1;0;1
237;2;28/07/2015;4532;555;1;1;0;1
238;2;28/07/2015;8108;1086;1;1;0;1
239;2;28/07/2015;5272;448;1;1;0;1
240;2;28/07/2015;4872;429;1;1;0;1
241;2;28/07/2015;6749;610;1;1;0;1
242;2;28/07/2015;4547;378;1;1;0;1
243;2;28/07/2015;10969;1194;1;1;0;0
244;2;28/07/2015;5943;523;1;1;0;1
245;2;28/07/2015;10381;1084;1;1;0;1
246;2;28/07/2015;7830;880;1;1;0;1
247;2;28/07/2015;10718;728;1;1;0;1
248;2;28/07/2015;8140;1005;1;1;0;1
249;2;28/07/2015;6461;566;1;1;0;1
250;2;28/07/2015;12208;785;1;1;0;1
251;2;28/07/2015;20994;2447;1;1;0;1
252;2;28/07/2015;12540;834;1;1;0;1
253;2;28/07/2015;7534;807;1;1;0;1
254;2;28/07/2015;3757;292;1;1;0;1
255;2;28/07/2015;7969;655;1;1;0;1
256;2;28/07/2015;8955;972;1;1;0;1
257;2;28/07/2015;5366;605;1;1;0;1
258;2;28/07/2015;6871;587;1;1;0;0
259;2;28/07/2015;12503;2496;1;1;0;1
260;2;28/07/2015;6530;869;1;1;0;1
261;2;28/07/2015;14900;929;1;1;0;1
262;2;28/07/2015;22442;3143;1;1;0;1
263;2;28/07/2015;4320;403;1;1;0;0
264;2;28/07/2015;8016;937;1;1;0;1
265;2;28/07/2015;6484;580;1;1;0;1
266;2;28/07/2015;4940;551;1;1;0;1
267;2;28/07/2015;12138;1357;1;1;0;1
268;2;28/07/2015;3845;455;1;1;0;1
269;2;28/07/2015;9970;1170;1;1;0;1
270;2;28/07/2015;10532;1240;1;1;0;1
271;2;28/07/2015;11629;968;1;1;0;1
272;2;28/07/2015;8156;678;1;1;0;1
273;2;28/07/2015;9292;792;1;1;0;1
274;2;28/07/2015;5428;1131;1;1;0;1
275;2;28/07/2015;8432;732;1;1;0;0
276;2;28/07/2015;4718;540;1;1;0;1
277;2;28/07/2015;7580;587;1;1;0;0
278;2;28/07/2015;7558;727;1;1;0;1
279;2;28/07/2015;15183;890;1;1;0;0
280;2;28/07/2015;7783;533;1;1;0;0
281;2;28/07/2015;6000;488;1;1;0;1
282;2;28/07/2015;4808;640;1;1;0;1
283;2;28/07/2015;8774;749;1;1;0;0
284;2;28/07/2015;7758;544;1;1;0;0
285;2;28/07/2015;5546;484;1;1;0;1
286;2;28/07/2015;4654;399;1;1;0;1
287;2;28/07/2015;9347;849;1;1;0;0
288;2;28/07/2015;6427;420;1;1;0;0
289;2;28/07/2015;6518;535;1;1;0;1
290;2;28/07/2015;7957;680;1;1;0;1
291;2;28/07/2015;10374;943;1;1;0;1
292;2;28/07/2015;0;0;0;1;0;1
293;2;28/07/2015;7171;842;1;1;0;1
294;2;28/07/2015;8410;917;1;1;0;1
295;2;28/07/2015;7533;883;1;1;0;0
296;2;28/07/2015;9059;814;1;1;0;1
297;2;28/07/2015;10124;887;1;1;0;0
298;2;28/07/2015;9589;731;1;1;0;0
299;2;28/07/2015;9966;1048;1;1;0;1
300;2;28/07/2015;8773;953;1;1;0;1
301;2;28/07/2015;5381;507;1;1;0;1
302;2;28/07/2015;4384;340;1;1;0;1
303;2;28/07/2015;7827;725;1;1;0;1
304;2;28/07/2015;7191;952;1;1;0;1
305;2;28/07/2015;6756;549;1;1;0;1
306;2;28/07/2015;5554;571;1;1;0;0
307;2;28/07/2015;3687;389;1;1;0;1
308;2;28/07/2015;10807;931;1;1;0;1
309;2;28/07/2015;8299;615;1;1;0;1
310;2;28/07/2015;11011;836;1;1;0;1
311;2;28/07/2015;8926;840;1;1;0;1
312;2;28/07/2015;6832;575;1;1;0;1
313;2;28/07/2015;7924;683;1;1;0;1
314;2;28/07/2015;6178;579;1;1;0;1
315;2;28/07/2015;4783;433;1;1;0;1
316;2;28/07/2015;11116;920;1;1;0;1
317;2;28/07/2015;6854;615;1;1;0;0
318;2;28/07/2015;8833;684;1;1;0;1
319;2;28/07/2015;7034;661;1;1;0;1
320;2;28/07/2015;17080;2095;1;1;0;1
321;2;28/07/2015;6434;576;1;1;0;1
322;2;28/07/2015;7543;705;1;1;0;1
323;2;28/07/2015;8995;667;1;1;0;1
324;2;28/07/2015;7777;844;1;1;0;1
325;2;28/07/2015;7217;646;1;1;0;1
326;2;28/07/2015;6228;436;1;1;0;1
327;2;28/07/2015;9686;1021;1;1;0;1
328;2;28/07/2015;5736;570;1;1;0;1
329;2;28/07/2015;8012;630;1;1;0;1
330;2;28/07/2015;4251;406;1;1;0;1
331;2;28/07/2015;6507;781;1;1;0;1
332;2;28/07/2015;4164;547;1;1;0;1
333;2;28/07/2015;11215;1233;1;1;0;1
334;2;28/07/2015;4831;470;1;1;0;1
335;2;28/07/2015;16625;2554;1;1;0;1
336;2;28/07/2015;17406;2124;1;1;0;1
337;2;28/07/2015;5836;407;1;1;0;1
338;2;28/07/2015;7856;629;1;1;0;1
339;2;28/07/2015;7056;831;1;1;0;1
340;2;28/07/2015;7089;633;1;1;0;1
341;2;28/07/2015;6114;759;1;1;0;1
342;2;28/07/2015;13855;925;1;1;0;0
343;2;28/07/2015;7621;676;1;1;0;1
344;2;28/07/2015;10841;1241;1;1;0;1
345;2;28/07/2015;6375;584;1;1;0;0
346;2;28/07/2015;8352;663;1;1;0;1
347;2;28/07/2015;5469;437;1;1;0;0
348;2;28/07/2015;10820;878;1;1;0;0
349;2;28/07/2015;8743;830;1;1;0;1
350;2;28/07/2015;7888;517;1;1;0;1
351;2;28/07/2015;7222;559;1;1;0;1
352;2;28/07/2015;6844;583;1;1;0;1
353;2;28/07/2015;7050;1616;1;1;0;0
354;2;28/07/2015;8788;695;1;1;0;1
355;2;28/07/2015;10122;1088;1;1;0;1
356;2;28/07/2015;6826;480;1;1;0;0
357;2;28/07/2015;9603;1083;1;1;0;1
358;2;28/07/2015;10988;1074;1;1;0;1
359;2;28/07/2015;6265;542;1;1;0;1
360;2;28/07/2015;7343;746;1;1;0;1
361;2;28/07/2015;8005;681;1;1;0;1
362;2;28/07/2015;11703;1295;1;1;0;1
363;2;28/07/2015;8591;925;1;1;0;1
364;2;28/07/2015;6908;716;1;1;0;1
365;2;28/07/2015;7191;633;1;1;0;0
366;2;28/07/2015;7249;669;1;1;0;1
367;2;28/07/2015;6346;565;1;1;0;1
368;2;28/07/2015;12868;829;1;1;0;0
369;2;28/07/2015;7269;566;1;1;0;1
370;2;28/07/2015;8896;626;1;1;0;1
371;2;28/07/2015;8826;614;1;1;0;1
372;2;28/07/2015;9644;753;1;1;0;1
373;2;28/07/2015;4863;312;1;1;0;0
374;2;28/07/2015;7569;837;1;1;0;1
375;2;28/07/2015;12618;924;1;1;0;1
376;2;28/07/2015;9719;919;1;1;0;1
377;2;28/07/2015;9391;971;1;1;0;1
378;2;28/07/2015;8469;1123;1;1;0;1
379;2;28/07/2015;4583;491;1;1;0;1
380;2;28/07/2015;17790;1386;1;1;0;1
381;2;28/07/2015;11280;1071;1;1;0;1
382;2;28/07/2015;8884;667;1;1;0;1
383;2;28/07/2015;17738;1991;1;1;0;1
384;2;28/07/2015;12573;1332;1;1;0;1
385;2;28/07/2015;9096;722;1;1;0;0
386;2;28/07/2015;7485;596;1;1;0;1
387;2;28/07/2015;12764;1301;1;1;0;1
388;2;28/07/2015;11052;1109;1;1;0;1
389;2;28/07/2015;11261;1256;1;1;0;1
390;2;28/07/2015;13157;1107;1;1;0;1
391;2;28/07/2015;6129;735;1;1;0;1
392;2;28/07/2015;8083;753;1;1;0;1
393;2;28/07/2015;7590;644;1;1;0;1
394;2;28/07/2015;10603;736;1;1;0;1
395;2;28/07/2015;4458;502;1;1;0;1
396;2;28/07/2015;13222;1270;1;1;0;1
397;2;28/07/2015;7060;813;1;1;0;1
398;2;28/07/2015;6597;620;1;1;0;1
399;2;28/07/2015;7995;674;1;1;0;0
400;2;28/07/2015;11806;1439;1;1;0;1
401;2;28/07/2015;9696;785;1;1;0;1
402;2;28/07/2015;7798;697;1;1;0;1
403;2;28/07/2015;8546;786;1;1;0;1
404;2;28/07/2015;6700;698;1;1;0;0
405;2;28/07/2015;6433;584;1;1;0;1
406;2;28/07/2015;7878;532;1;1;0;1
407;2;28/07/2015;4977;363;1;1;0;0
408;2;28/07/2015;6338;533;1;1;0;0
409;2;28/07/2015;7925;629;1;1;0;1
410;2;28/07/2015;8175;811;1;1;0;1
411;2;28/07/2015;10899;716;1;1;0;1
412;2;28/07/2015;11699;718;1;1;0;0
413;2;28/07/2015;9334;1047;1;1;0;0
414;2;28/07/2015;7052;480;1;1;0;1
415;2;28/07/2015;7031;553;1;1;0;1
416;2;28/07/2015;12498;1262;1;1;0;1
417;2;28/07/2015;8808;738;1;1;0;1
418;2;28/07/2015;6205;571;1;1;0;1
419;2;28/07/2015;5226;780;1;1;0;1
420;2;28/07/2015;6268;485;1;1;0;0
421;2;28/07/2015;12917;1139;1;1;0;1
422;2;28/07/2015;4230;354;1;1;0;1
423;2;28/07/2015;10633;1764;1;1;0;1
424;2;28/07/2015;6272;711;1;1;0;1
425;2;28/07/2015;3624;450;1;1;0;1
426;2;28/07/2015;5528;639;1;1;0;1
427;2;28/07/2015;9562;871;1;1;0;0
428;2;28/07/2015;8141;570;1;1;0;0
429;2;28/07/2015;5510;392;1;1;0;0
430;2;28/07/2015;9432;707;1;1;0;0
431;2;28/07/2015;10129;959;1;1;0;1
432;2;28/07/2015;13497;1799;1;1;0;1
433;2;28/07/2015;7106;728;1;1;0;1
434;2;28/07/2015;10558;683;1;1;0;0
435;2;28/07/2015;3033;356;1;1;0;1
436;2;28/07/2015;6372;682;1;1;0;1
437;2;28/07/2015;9544;887;1;1;0;1
438;2;28/07/2015;6563;606;1;1;0;1
439;2;28/07/2015;8225;878;1;1;0;1
440;2;28/07/2015;6215;629;1;1;0;0
441;2;28/07/2015;6522;629;1;1;0;1
442;2;28/07/2015;6292;532;1;1;0;0
443;2;28/07/2015;6392;508;1;1;0;1
444;2;28/07/2015;14132;1493;1;1;0;1
445;2;28/07/2015;9959;1307;1;1;0;1
446;2;28/07/2015;6150;656;1;1;0;1
447;2;28/07/2015;5085;529;1;1;0;1
448;2;28/07/2015;9296;750;1;1;0;1
449;2;28/07/2015;13103;1563;1;1;0;1
450;2;28/07/2015;11193;1084;1;1;0;0
451;2;28/07/2015;6685;480;1;1;0;1
452;2;28/07/2015;5896;473;1;1;0;1
453;2;28/07/2015;15695;1737;1;1;0;1
454;2;28/07/2015;7821;796;1;1;0;1
455;2;28/07/2015;9293;492;1;1;0;0
456;2;28/07/2015;6750;941;1;1;0;1
457;2;28/07/2015;6170;475;1;1;0;0
458;2;28/07/2015;9299;754;1;1;0;1
459;2;28/07/2015;12093;1180;1;1;0;1
460;2;28/07/2015;4758;458;1;1;0;1
461;2;28/07/2015;6065;485;1;1;0;0
462;2;28/07/2015;6051;680;1;1;0;1
463;2;28/07/2015;5856;881;1;1;0;1
464;2;28/07/2015;11609;1347;1;1;0;1
465;2;28/07/2015;9781;654;1;1;0;1
466;2;28/07/2015;8841;759;1;1;0;1
467;2;28/07/2015;14300;1536;1;1;0;1
468;2;28/07/2015;9032;836;1;1;0;1
469;2;28/07/2015;13974;1572;1;1;0;1
470;2;28/07/2015;13988;1657;1;1;0;1
471;2;28/07/2015;8333;638;1;1;0;0
472;2;28/07/2015;5302;635;1;1;0;1
473;2;28/07/2015;3990;544;1;1;0;1
474;2;28/07/2015;8962;753;1;1;0;1
475;2;28/07/2015;7496;996;1;1;0;1
476;2;28/07/2015;7424;716;1;1;0;1
477;2;28/07/2015;7060;452;1;1;0;0
478;2;28/07/2015;7958;727;1;1;0;1
479;2;28/07/2015;16014;1579;1;1;0;1
480;2;28/07/2015;5718;656;1;1;0;1
481;2;28/07/2015;7413;545;1;1;0;1
482;2;28/07/2015;9083;884;1;1;0;1
483;2;28/07/2015;6488;838;1;1;0;1
484;2;28/07/2015;6880;603;1;1;0;1
485;2;28/07/2015;6255;464;1;1;0;0
486;2;28/07/2015;4626;521;1;1;0;1
487;2;28/07/2015;8785;686;1;1;0;1
488;2;28/07/2015;4056;342;1;1;0;1
489;2;28/07/2015;11148;802;1;1;0;1
490;2;28/07/2015;9263;1118;1;1;0;0
491;2;28/07/2015;9412;616;1;1;0;0
492;2;28/07/2015;9529;1269;1;1;0;0
493;2;28/07/2015;9416;792;1;1;0;1
494;2;28/07/2015;8339;1043;1;1;0;1
495;2;28/07/2015;7196;464;1;1;0;0
496;2;28/07/2015;8511;814;1;1;0;1
497;2;28/07/2015;11683;1293;1;1;0;1
498;2;28/07/2015;8072;935;1;1;0;0
499;2;28/07/2015;6335;770;1;1;0;0
500;2;28/07/2015;7344;517;1;1;0;0
501;2;28/07/2015;6379;614;1;1;0;0
502;2;28/07/2015;11548;1445;1;1;0;1
503;2;28/07/2015;7745;484;1;1;0;1
504;2;28/07/2015;6986;839;1;1;0;1
505;2;28/07/2015;6090;690;1;1;0;0
506;2;28/07/2015;8051;813;1;1;0;1
507;2;28/07/2015;9072;637;1;1;0;1
508;2;28/07/2015;8406;773;1;1;0;1
509;2;28/07/2015;7292;554;1;1;0;1
510;2;28/07/2015;9165;794;1;1;0;1
511;2;28/07/2015;6508;805;1;1;0;1
512;2;28/07/2015;5944;1494;1;1;0;0
513;2;28/07/2015;17894;1950;1;1;0;1
514;2;28/07/2015;8085;751;1;1;0;0
515;2;28/07/2015;8995;635;1;1;0;1
516;2;28/07/2015;7604;825;1;1;0;1
517;2;28/07/2015;8209;735;1;1;0;1
518;2;28/07/2015;7719;571;1;1;0;0
519;2;28/07/2015;6730;603;1;1;0;1
520;2;28/07/2015;5339;501;1;1;0;1
521;2;28/07/2015;5575;405;1;1;0;1
522;2;28/07/2015;10418;681;1;1;0;0
523;2;28/07/2015;13504;1473;1;1;0;1
524;2;28/07/2015;10078;923;1;1;0;1
525;2;28/07/2015;10201;810;1;1;0;1
526;2;28/07/2015;14180;1613;1;1;0;1
527;2;28/07/2015;11989;970;1;1;0;1
528;2;28/07/2015;12136;962;1;1;0;1
529;2;28/07/2015;7912;652;1;1;0;1
530;2;28/07/2015;9044;1418;1;1;0;1
531;2;28/07/2015;4701;507;1;1;0;1
532;2;28/07/2015;10848;1260;1;1;0;1
533;2;28/07/2015;13022;1142;1;1;0;0
534;2;28/07/2015;9867;643;1;1;0;0
535;2;28/07/2015;9565;1024;1;1;0;1
536;2;28/07/2015;10315;954;1;1;0;1
537;2;28/07/2015;7842;757;1;1;0;0
538;2;28/07/2015;4526;592;1;1;0;1
539;2;28/07/2015;12758;1163;1;1;0;0
540;2;28/07/2015;10056;564;1;1;0;0
541;2;28/07/2015;7428;907;1;1;0;1
542;2;28/07/2015;7160;576;1;1;0;0
543;2;28/07/2015;3726;306;1;1;0;1
544;2;28/07/2015;16885;1964;1;1;0;1
545;2;28/07/2015;12603;1029;1;1;0;1
546;2;28/07/2015;14902;1654;1;1;0;1
547;2;28/07/2015;7506;540;1;1;0;0
548;2;28/07/2015;5485;381;1;1;0;1
549;2;28/07/2015;4675;495;1;1;0;1
550;2;28/07/2015;5411;442;1;1;0;1
551;2;28/07/2015;6557;937;1;1;0;1
552;2;28/07/2015;11059;795;1;1;0;1
553;2;28/07/2015;7970;635;1;1;0;0
554;2;28/07/2015;5635;689;1;1;0;1
555;2;28/07/2015;5670;488;1;1;0;0
556;2;28/07/2015;8561;889;1;1;0;1
557;2;28/07/2015;4807;652;1;1;0;1
558;2;28/07/2015;3756;470;1;1;0;1
559;2;28/07/2015;7574;843;1;1;0;1
560;2;28/07/2015;16167;1751;1;1;0;1
561;2;28/07/2015;7870;699;1;1;0;1
562;2;28/07/2015;18491;2956;1;1;0;1
563;2;28/07/2015;4771;531;1;1;0;1
564;2;28/07/2015;5964;480;1;1;0;1
565;2;28/07/2015;7924;814;1;1;0;1
566;2;28/07/2015;5592;577;1;1;0;1
567;2;28/07/2015;5338;654;1;1;0;1
568;2;28/07/2015;5677;425;1;1;0;1
569;2;28/07/2015;4484;652;1;1;0;1
570;2;28/07/2015;4705;643;1;1;0;1
571;2;28/07/2015;9414;625;1;1;0;0
572;2;28/07/2015;7117;531;1;1;0;1
573;2;28/07/2015;5441;388;1;1;0;0
574;2;28/07/2015;11684;752;1;1;0;0
575;2;28/07/2015;7943;655;1;1;0;0
576;2;28/07/2015;7359;898;1;1;0;1
577;2;28/07/2015;5303;539;1;1;0;1
578;2;28/07/2015;12891;1217;1;1;0;1
579;2;28/07/2015;9007;898;1;1;0;1
580;2;28/07/2015;9580;1418;1;1;0;1
581;2;28/07/2015;7771;696;1;1;0;1
582;2;28/07/2015;8165;875;1;1;0;1
583;2;28/07/2015;5176;449;1;1;0;1
584;2;28/07/2015;6092;493;1;1;0;1
585;2;28/07/2015;5405;703;1;1;0;1
586;2;28/07/2015;17384;2350;1;1;0;1
587;2;28/07/2015;11632;810;1;1;0;0
588;2;28/07/2015;6806;619;1;1;0;1
589;2;28/07/2015;6323;582;1;1;0;1
590;2;28/07/2015;5628;410;1;1;0;0
591;2;28/07/2015;7745;583;1;1;0;0
592;2;28/07/2015;4727;558;1;1;0;1
593;2;28/07/2015;9974;1207;1;1;0;1
594;2;28/07/2015;4655;512;1;1;0;1
595;2;28/07/2015;15838;1621;1;1;0;1
596;2;28/07/2015;6347;864;1;1;0;1
597;2;28/07/2015;6642;820;1;1;0;1
598;2;28/07/2015;6719;779;1;1;0;0
599;2;28/07/2015;10230;808;1;1;0;1
600;2;28/07/2015;7897;581;1;1;0;1
601;2;28/07/2015;5664;382;1;1;0;1
602;2;28/07/2015;8159;698;1;1;0;1
603;2;28/07/2015;9004;1139;1;1;0;0
604;2;28/07/2015;8090;549;1;1;0;0
605;2;28/07/2015;8585;543;1;1;0;0
606;2;28/07/2015;6732;610;1;1;0;1
607;2;28/07/2015;5403;532;1;1;0;1
608;2;28/07/2015;13553;1231;1;1;0;1
609;2;28/07/2015;4904;523;1;1;0;1
610;2;28/07/2015;4857;579;1;1;0;1
611;2;28/07/2015;7579;586;1;1;0;0
612;2;28/07/2015;7754;436;1;1;0;0
613;2;28/07/2015;6994;946;1;1;0;1
614;2;28/07/2015;7222;989;1;1;0;1
615;2;28/07/2015;11255;1326;1;1;0;1
616;2;28/07/2015;8371;764;1;1;0;1
